offer_count,free_count,dollar_count,win_count,order_count,business_count,lottery_count, mail_count,no_of_url,time_of_email,Spam
0,0,0,0,0,0,0,0,1,11.09,0
0,0,0,0,0,0,0,0,1,04.33,0
0,1.36,0,0,0,0,0,1.36,4,23.38,0
0,0,0,0,0,0,0,0,2,05.31,0
0,0,0,0,0,0,0,0,1,20.42,0
0,0,0,0,0,0,0,0,1,17.28,0
0,1.36,0,0,0,1.36,0,0,1,02.35,0
0,0,0,0,0,0,0,0,2,08.34,0
0,0,0,0,0,0,0,0,1,21.20,0
0,0,0,0,0,0,0,0,2,03.29,0
0,0,0,0,0,0,0,0,1,23.25,0
0,0,0,0,0,0,0,0,1,22.21,0
0,0,0,0,0,0,0,0,1,10.08,0
0,1.36,0,0,0,0,0,1.36,6,23.57,0
0,0,0,0,0,0,0,0,1,23.03,0
0,0,0,0,0,0,0,0,1,19.18,0
0,0,0,0,0,0,0,0,1,04.33,0
0,0,0,0,0,0,0,0,1,17.08,0
0,0,0,0,0,0,0,0,1,22.21,0
0,0,0,0,0,0,0,0,1,22.25,0
0,0,0,0,0,0,0,0,2,08.34,0
1.36,0,0,0,0,0,0,0,1,04.04,0
0,0,0,0,0,0,0,0,1,08.34,0
0,0,0,0,0,0,0,0,2,15.14,0
0,1.36,0,0,0,0,0,1.36,3,08.59,0
0,0,0,0,0,0,0,0,8,12.53,0
0,0,0,0,0,0,0,0,4,22.36,0
0,0,0,0,0,0,0,0,1,04.58,0
0,0,0,0,0,0,0,0,1,12.41,0
0,0,0,0,0,0,0,0,3,06.31,0
0,0,0,0,0,0,0,0,1,03.57,0
0,0,0,0,0,0,0,0,1,03.56,0
0,0,0,0,0,0,0,0,1,15.24,0
0,1.36,0,0,0,0,0,1.36,3,09.02,0
0,0,0,0,0,0,0,0,1,10.22,0
0,0,0,0,0,0,0,0,1,11.41,0
0,0,0,0,0,0,0,0,1,03.57,0
0,1.36,0,0,0,0,0,1.36,2,09.17,0
0,0,0,0,0,0,0,0,2,22.54,0
0,0,0,0,0,0,0,0,1,13.29,0
0,0,0,0,0,0,0,0,1,04.57,0
0,0,0,0,0,0,0,0,23,01.31,0
0,0,0,0,0,0,0,0,2,09.49,0
0,1.36,0,0,0,0,0,1.36,3,09.24,0
0,0,0,0,0,0,0,0,1,05.50,0
0,0,0,0,0,0,0,0,1,04.21,0
0,0,0,0,0,0,0,0,1,04.21,0
0,0,0,0,0,0,0,0,1,22.52,0
0,1.36,0,0,0,0,0,1.36,3,09.28,0
0,0,0,0,0,0,0,0,2,09.43,0
0,0,0,0,0,0,0,0,2,09.34,0
0,0,0,0,0,0,0,0,6,09.42,0
0,0,0,0,0,0,0,0,1,18.11,0
0,0,0,0,0,0,0,0,1,04.20,0
0,0,0,0,0,0,0,0,1,04.21,0
1.36,1.36,0,0,0,0,0,0.45,2,09.31,0
0,0,0,0,0,0,0,0,1,04.21,0
0,0,0,0,0,1.36,0,0,1,22.22,0
0,0,0,0,0,0,0,0,2,09.51,0
0,0,0,0,0,0,0,0,1,09.34,0
0,0,0,0,0,0,0,0,1,23.30,0
0,0,0,0,0,0,0,0,1,04.21,0
0,0,0,0,0,0,0,0,1,00.24,0
0,0,0,0,0,0,0,0,1,10.09,0
0,1.36,0,0,0,0,0,0.45,2,09.33,0
0,0,0,0,0,0,0,0,1,04.21,0
0,0,0,0,0,0,0,0,1,16.04,0
0,0,0,0,0,0,0,0,1,04.21,0
0,0,0,0,0,0,0,0,2,09.32,0
0,0,0,0,0,1.36,0,0,1,17.02,0
0,1.36,0,0,0,0,0,1.36,3,09.33,0
0,0,0,0,0,0,0,0,1,12.41,0
0,0,0,0,0,0,0,0,1,04.20,0
0,0,0,0,0,0,0,0,2,09.30,0
0,0,0,0,0,0,0,0,23,00.27,0
0,0,0,0,0,0,0,0.68,10,22.03,0
0,0,0,0,0,0,0,0,8,14.52,0
0,0,0,0,0,0,0,0,6,14.42,0
0,0,0,0,0,0,0,0,1,02.39,0
0,1.36,0,0,0,0,0,1.36,3,09.39,0
0,0,0,0,0,0,0,0,1,03.40,0
0,0,0,0,1.36,0,0,0,1,02.39,0
0,0,0,0,0,0,0,0,1,22.15,0
1.36,0,0,0,0,0,0,0,1,02.39,0
0,0,0,0,0,0,0,0,1,21.59,0
0,0,0,0,0,0,0,0,1,02.38,0
0,0.68,0,0,0,0,0,0,1,02.38,0
0,1.36,0,0,0,0,0,1.36,3,08.45,0
0,0,0,0,0,0,0,0,1,02.38,0
0,0,0,0,0,0,0,0,1,02.38,0
0,0,0,0,0,0,0,0,1,18.31,0
0,1.36,0,0,0,0,0,0.45,3,09.51,0
0,0,0,0,0,0,0,0,1,03.05,0
0,0,0,0,0,0,0,0,1,03.05,0
0,0,0,0,0,0,0,0,1,03.05,0
0,0,0,0,0,0,0,0,1,03.05,0
0,0,0,0,0,0,0,0,1,17.55,0
0,1.36,0,0,0,0,0,0.45,2,10.14,0
0,0,0,0,0,0,0,0,1,03.05,0
0,0,0,0,0,0,0,0,1,03.05,0
0,0,0,0,0,0,0,0,7,03.05,0
0,0,0,0,0,0,0,0,1,03.05,0
0,1.36,0,0,0,0,0,0.68,4,10.14,0
0,0,0,0,0,0,0,0,1,03.05,0
0,0,0,0,0,0,0,0,1,03.05,0
0,0,0,0,0,0,0,0,1,03.05,0
0,0,0,0,0,0,0,0,1,02.28,0
0,0,0,0,0,0,0,0,1,02.27,0
0,1.36,0,0,0,0,0,0,6,21.15,0
0,0,0,0,0,0,0,0,1,02.27,0
0,0,0,0,0,0,0,0,1,02.28,0
0,1.36,0,0,0,0,0,0.45,2,10.42,0
0,0,0,0,0,0,0,0,7,02.28,0
0,0,0,0,0,0,0,0,1,02.28,0
0,0,0,0,0,0,0,0,1,02.28,0
0,0,0,0,0,0,0,0,1,02.28,0
0,0,0,0,0,0,0,0,2,21.33,0
0,0,0,0,0,0,0,0,4,23.41,0
0,0,0,0,0,0,0,0,1,06.23,0
1.36,0,0,0,0,0,0,0,3,23.38,0
0,0,0,0,0,0,0,0,2,23.30,0
0,0,0,0,0,1.36,0,0,2,23.28,0
0,0,0,0,0,0,0,0,1,18.12,0
0,0,0,0,0,0,0,0,1,18.12,0
0,0,0,0,1.36,0,0,0,1,18.12,0
0,0,0,0,0,0,0,0,1,03.52,0
0,0.68,0,0,0,0.68,0,0,3,13.49,0
0,0,0,0,0,0,0,0,1,18.12,0
0,0,0,0,0,0,0,0,1,18.12,0
0,0,0,0,0,0,0,0,1,18.12,0
0,0,0,0,0,0,0,0,1,18.12,0
0,0,0,0,0,0,0,0,1,18.12,0
0,0,0,0,0,0,0,0,1,18.12,0
0,0,0,0,0,0,0,0,1,18.12,0
0,0,0,0,1.36,0,0,0,1,18.12,0
0,0,0,0,1.36,0,0,0,1,03.52,0
0,0,1.36,0,0,0,0,1.36,0,13.50,0
0,0,0,0,0,0,0,0,1,18.12,0
0,0,0,0,0,0,0,0,1,18.12,0
0,0,0,0,1.36,0,0,0,1,18.13,0
0,0,0,0,0,0,0,0,1,18.12,0
0,0,1.36,0,0,0,0,0,1,18.12,0
0,0,0,0,0,0,0,0,1,18.12,0
0,0,0,0,0,0,0,0,1,18.12,0
0,0,0,0,0,0,0,0,2,21.28,0
0,0,0,0,0,0,0,0,1,18.12,0
0,0,0,0,0,0.68,0,0,3,13.30,0
0,0,0,0,0,0,0,0,1,18.12,0
0,0,0,0,0,0,0,0,1,03.53,0
0,0,0,0,0,0,0,0,1,03.52,0
0,0,0,0,0,0,0,0,1,03.52,0
0,0,0,0,0,0,0,0,1,03.52,0
0,0,0,0,0,0,0,0,1,03.52,0
0,0,0,0,0,0,0,0,1,03.52,0
0,0,0,0,0,0,0,0,1,03.52,0
0,0,0,0,0,0,0,0,1,09.29,0
0,0,0,0,0,0,0,0,1,01.21,0
0,1.36,0,0,0,0.68,0,1.36,0,15.00,0
0,1.36,0,0,0,0,0,1.36,20,17.59,0
0,0,0,0,0,1.36,0,0,4,15.55,0
0,0,0,0,0,0,0,0,1,03.30,0
0,0,0,0,0,0,0,0,1,14.07,0
0,0,0,0,0,1.36,0,0,0,14.14,0
0,0,0,0,0,0,0,0,1,03.31,0
0,0,0,0,0,0,0,0,1,03.30,0
0,0,0,0,0,0,0,0,1,03.30,0
0,0,0,0,0,0,0,0,1,03.30,0
0,0,0,0,0,0,0,0,1,12.30,0
0,0,0,0,0,0,0,0,1,03.30,0
0,0,0,0,0,0,0,0.68,1,18.29,0
0,0,0,0,0,0,0,0,2,22.45,0
0,0,0,0,0,0,0,0,1,03.30,0
0,0,0,0,0,0,0,0,1,03.30,0
0,0,0,0,0,0,0,0,3,22.41,0
0,0,0,0,0,0,0,0,5,20.52,0
0,0,0,0,0,0,0,0,1,16.39,0
0,0,0,0,0,0,0,0,3,12.28,0
0,1.36,0,0,0,0.68,0,0,0,18.18,0
0,0,0,0,0,0,0,0,1,03.15,0
0,0,0,0,0,0,0,0,1,03.46,0
0,0,0,0,0,0,0,0,1,03.15,0
0,0,0,0,0,0,0,0,1,03.15,0
0,0,0,0,0,0,0,1.36,1,14.51,0
0,0,0,0,0,0,0,0,1,03.15,0
0,0,0,0,0,0,0,0.68,0,18.42,0
0,0,0,0,0,0,0,0,1,03.15,0
0,0,0,0,0,0,0,0,1,03.15,0
0,0,0,0,0,0,0,0,1,12.47,0
0,1.36,0,0,0,0.68,0,0.68,0,17.17,0
0,0,0,0,0,0,0,0,1,16.56,0
0,0,0,0,0,0,0,0,3,02.34,0
0,0,0,0,0,0,0,0,2,23.41,0
0,0,0,0,0,0,0,0,1,19.54,0
0,0,0,0,0,0,0,0,12,10.25,0
0,0,0,0,0,0,0,0,1,03.27,0
0,0,0,0,1.36,0,0,0,1,17.22,0
0,0,0,0,0,0,0,0,1,14.04,0
0,0,0,0,0,0,0,0,1,03.26,0
0,0,0,0,0,0,0,0,1,22.50,0
0,0,0,0,0,0,0,0,1,03.26,0
0,0,0,0,0,0,0,0,1,22.10,0
0,0,0,0,0,0,0,0,1,20.59,0
0,0,0,0,0,0,0,0,7,03.26,0
0,0,0,0,0,0,0,0,0,07.22,0
0,0,0,0,0,0,0,0,1,03.26,0
0,0,0,0,0,0,0,0,1,03.26,0
0,0,0,0,0,0,0,0,1,03.26,0
0,0,0,0,0,0,0,0,1,12.01,0
0,0,0,0,0,0,0,0,1,03.26,0
0,0,0,0,0,0,0,0,1,03.26,0
0,1.36,0,0,0,0,0,1.36,2,11.15,0
0,0,0,0,0,0,0,0,1,03.26,0
1.36,0,0,0,0,0,0,1.36,3,18.22,0
0,0,0,0,0,0,0,1.36,1,18.42,0
0,0,0,0,0,0,0,1.36,1,18.53,0
0,0,0,0,0,0,0,1.36,1,23.53,0
0,0,0,0,0,0,0,1.36,1,23.55,0
0,0,0,0,0,0,0,1.36,3,16.58,0
0,0,0,0,0,0,0,1.36,2,00.05,0
0,1.36,0,0,0,0,0,1.36,2,11.15,0
0,0,0,0,0,0,0,0.27,2,00.10,0
0,0,0,0,0,0,0,1.36,3,00.26,0
0,0,0,0,0,0,0,1.36,1,00.31,0
0,0,0,0,0,0,0,1.36,3,17.57,0
0,0,0,0,0,0,0,1.36,4,18.03,0
0,0,0,0,0,0,0,1.36,1,20.25,0
1.36,0,0,0,0,0,0,1.36,1,01.36,0
0.68,0,1.36,0,0,0,0,1.36,2,20.56,0
0,0,0,0,0,0,0,0,0,21.01,0
0,0,0,0,0,0,0,0,4,02.05,0
0,1.36,0,0,0,0,0,1.36,3,11.22,0
0,0,0,0,0,0,0,1.36,1,22.04,0
0,0,0,0,0,0,0,1.36,1,19.14,0
0,0,0,0,0,0,0,1.36,1,19.21,0
0,0,0,0,1.36,0,0,1.36,2,22.37,0
0,0,0,0,0,0,0,0,0,22.53,0
0,0,0,0,0,0,0,1.36,2,07.39,0
0,0,0,0,0,0,0,1.36,1,08.10,0
0,0,0,0,0,0,0,0,1,00.15,0
0,0,0,0,0,0,0,1.36,1,08.20,0
0,0,0,0,0,0,0,1.36,1,08.22,0
0,1.36,0,0,0,0,0,0.45,2,11.24,0
0,0,0,0,0,0,0,1.36,1,08.48,0
0,0,0,0,0,0,0,1.36,1,08.53,0
0,0,0,0,0,0,0,1.36,1,08.53,0
0,0,0,0,0,0,0,1.36,1,08.54,0
0,0,0,0,0,0,0,0.27,1,08.57,0
0,0,0,0,0,0,0,1.36,1,08.57,0
0,1.36,0,0,0,0,0,0,1,15.39,0
0,0,0,0,0,0,0,1.36,4,13.27,0
0,0,0,0,0,0,0,1.36,1,13.27,0
0,0,0,0,1.36,0,0,0.68,3,18.36,0
0,0,0,0,0,0,0,0,1,19.14,0
0,1.36,0,0,0,0,0,0,2,18.38,0
0,0,0,0,0,0,0,0.34,4,13.45,0
0,0,0,0,0,0,0,0.68,2,10.54,0
0,0,0,0,0,0,0,1.36,1,18.56,0
0,0,0,0,0,0,0,1.36,1,19.11,0
0,0,0,0,0,0,0,0,1,19.20,0
0,0,0,0,0,0,0,1.36,1,19.34,0
0,0,0,0,0,0,0,1.36,1,20.16,0
0,0,0,0,0,0,0,0,2,20.18,0
0,0,0,0,0,0,0,1.36,0,20.25,0
0,0,0,0,0,0,0,0,2,12.31,0
0,0,0,0,0,0,0,1.36,0,15.28,0
0,0,0,0,0,0,0,1.36,1,14.30,0
0,0,0,0,0,0,0,1.36,1,14.33,0
0,0,0,0,0,0,0,0.45,1,10.36,0
0,0,0,0,0,0,0,1.36,1,10.41,0
0,0,0,0,0,0,0,1.36,2,10.45,0
0,0,0,0,0,0,0,1.36,2,10.54,0
0,0,0,0,0,0,0,0.68,3,11.07,0
0,0,0,0,0,0,0,0,2,11.08,0
0,0,0,0,0,0,0,1.36,2,11.08,0
0,0,0,0,0,0,0,0,3,19.26,0
0,0,0,0,0,0,0,1.36,2,11.09,0
0,0,0,0,0,0,0,0,1,11.20,0
0,0,0,0,0,0,0,0,2,11.22,0
0,0,0,1.36,0,0,0,0.68,1,11.36,0
0,0,0,0,0,0,0,1.36,2,11.36,0
0,0,0,1.36,0,0,0,0.68,1,11.40,0
0,0,0,0,0,0,0,1.36,1,11.41,0
0,0,0,1.36,0,0,0,0,3,11.44,0
0,0,0,0,0,0,0,0,1,11.48,0
0,0,0,0,0,0,0,1.36,2,11.49,0
0,0,0,0,0,0,0,0,1,21.19,0
0,0,0,1.36,0,0,0,0,2,11.54,0
0,0,0,0,0,0,0,0,1,20.36,0
0,0,0,0,0,0,0,0,1,21.25,0
0,0,0,0,0,0,0,0.68,1,21.32,0
0,0,0,0,0,0,0,0,2,21.38,0
0,0,0,0,0,0,0,0,1,22.31,0
0,0,0,0,0,0,0,0,2,23.38,0
0,0,0,0,0,0,0,0,1,08.53,0
0,0,0,0,0,0,0,0,3,09.11,0
0,0,0,0,0,0,0,0.68,1,09.29,0
0,0,0,0,0,0,0,0,1,09.31,0
0,0,0,0,0,0,0,0.68,2,09.36,0
0,0,0,0,0,0,0,0.68,1,09.56,0
0,0,0,0,0,0,0,0.68,1,09.59,0
0,0,0,0,0,0,0,0,1,09.57,0
0,0,0,0,0,0,0,0,1,10.00,0
0,0,0,0,0,0,0,0.68,1,11.04,0
0,0,0,0,0,0,0,0,1,10.20,0
0,0,0,0,0,0,0,1.36,2,10.14,0
0,0,0,0,0,0,0,0,3,10.23,0
0,0,0,0,0,0,0,0,1,10.28,0
0,0,0,0,0,0,0,0,1,10.48,0
0,1.36,0,0,0,0,0,1.36,8,00.42,0
0,0,0,0,0,0,0,1.36,9,03.28,0
0,0,0,0,0,0,0,1.36,2,11.21,0
0,0,0,0,0,0,0,0.68,3,11.29,0
0,0,0,0,0,0,0,1.36,1,17.44,0
0.23,1.36,0,0,0,1.36,0,0.68,3,20.42,0
0,0,0,0,0.68,0,0,0,1,08.01,0
0,1.36,0,0,0,0,0,0.45,2,12.03,0
0,1.36,0,0,0,0,0,1.36,4,11.20,0
0,1.36,0,0,0,0,0,1.36,3,13.01,0
0,1.36,0,0,0,0,0,1.36,3,13.03,0
0,1.36,0,0,0,0,0,0.45,2,13.32,0
0,0,0,0,0,0,0,1.36,1,14.32,0
0,1.36,0,0,0,0,0,0.45,3,13.47,0
0,0,0,0,1.36,0,0,0.45,3,13.50,0
0,0,0,0,0,0,0,1.36,2,13.55,0
1.36,0,0,0,0,0,0,0.45,3,13.54,0
0,0,0,0,0,0,0,0.68,1,13.52,0
0,0,0,0,0,0,0,0,1,14.09,0
0,1.36,0,0,0,0,0,1.36,3,14.14,0
0,0.68,0,0,0,0,0,1.36,4,16.50,0
0,0,0,0,0,0,0,1.36,5,11.21,0
0,0,0,0,0,0,0,1.36,4,16.57,0
0,1.36,0,0,0,0,0,1.36,5,22.54,0
0,1.36,0,0,0,0,0,1.36,2,22.31,0
0,0,0,0,0,0,0,0.45,2,11.30,0
0,0,0,0,0,0,0,0.45,2,11.25,0
0,1.36,0,0,0,0,0,1.36,2,11.38,0
0,0.68,0,0,0,0,0,0.45,2,11.32,0
0,0,0,0,0,0,0,0.68,2,09.22,0
0,0,0,0,0,0,0,0,1,19.14,0
0,0,0,0,0,0,0,0,3,01.30,0
0,1.36,0,0,0,0,0,0,8,23.53,0
0,0,0,0,0,0,0,0,2,17.38,0
0,0,0,0,0,0,0,0,2,15.17,0
0,0,0,0,0,0,0,1.36,2,00.50,0
0,0,0,0,0,0,0,0,2,11.24,0
0,0,0,0,0,0,0,0.68,3,22.22,0
0,0,0,0,0,0,0,0,0,10.26,0
0,0,0,0,0,0,0,1.36,1,10.17,0
0,0,0,0,0,0,0,1.36,1,15.25,0
0,0,0,0,0,0,0,0,0,15.26,0
0,1.36,0,0,0,0,0,0,1,16.47,0
0,0,0,0,0,0,0,0,2,13.53,0
0,0,0,0,1.36,0,0,0,1,18.18,0
0,0,0,0,0,0,0,0,0,19.17,0
0,0,0,0,0,0,0,1.36,0,11.51,0
0,0,0,0,0,0,0,0,1,17.02,0
0.68,0,0.68,0,1.36,0.23,0,1.36,1,19.29,0
0,0,0,0,0,0,0,0,1,18.19,0
0,0,0,0,0,0,0,0,0,10.35,0
0,0,0,0,0,0,0,0,1,17.34,0
0,0,0,0,0,0,0,0,2,18.36,0
0,0,0,0,0,0,0,0,1,17.30,0
1.36,0.15,0,0,0,1.36,0,1.36,2,23.51,0
0,0,0,0,0,0,0,0,1,12.06,0
0,0,0,0,1.36,0,0,0,2,10.01,0
0,1.36,0,0,0,0,0,0,1,15.43,0
0,0,0,0,0,0,0,1.36,1,12.57,0
0,0,0,0,0,0,0,1.36,2,04.22,0
0,0.68,0,0,0,0,0,1.36,1,22.24,0
0,0,0,0,0,0,0,1.36,2,23.42,0
0,0,0,0,0,0,0,1.36,1,13.05,0
0,0,0,0,0,0,0,1.36,3,00.03,0
0,0,0,0,0,0,0,1.36,2,15.17,0
0,0,0,0,0,0,0,1.36,11,20.01,0
0,0,0,0,0,0,0,1.36,1,23.17,0
0,0,0,0,0,0,0,1.36,1,23.23,0
0,0,0,0,0,0,0,1.36,1,23.27,0
0,0,0,0,0,0,0,1.36,2,08.00,0
0,0,0,0,0,0,0,1.36,1,23.41,0
0,0,0,0,0,0,0,1.36,2,08.55,0
0,0,0,0,0,0,0,1.36,1,08.36,0
0,0,0,0,0,0,0,1.36,2,10.28,0
0,0,0,0,0,0,0,1.36,2,11.03,0
0,0,0,0,0,0,0,1.36,2,04.27,0
0,0,0,0,0,0,0,0.68,4,15.45,0
0,0,0,0,0,0,0,1.36,3,15.51,0
0,0,0,0,0,0,0,0.68,4,15.48,0
0,0,0,0,0,0,0,0,1,10.57,0
0,0,0,0,0,0,0,0,1,10.51,0
0,0,0,0,0,0,0,1.36,2,15.00,0
0,0,0,0,0,0,0,0,1,11.26,0
0,0,0,0,0,0,0,0,2,11.39,0
0,1.36,0,0,0,0,0,0,1,11.07,0
0,0,1.36,0,0,0.68,0,1.36,3,08.34,0
0,1.36,0,0,0,0,0,0,3,10.17,0
0,1.36,0,0,0,0,0,0,2,16.50,0
0,0,0,0,1.36,1.36,0,0,2,21.18,0
0,0,0,0,0,0,0,0,2,14.13,0
0,0,0,0,0,0,0,1.36,1,08.38,0
0,0,0,0,0,0,0,0,1,10.51,0
0,0,0,0,0,0,0,0,1,12.59,0
0,0,0,0,0,0,0,1.36,1,09.56,0
0,0,0,0,0,0,0,1.36,1,08.26,0
0,0,0,0,0,0,0,0,1,11.28,0
0,0,0,0,0,0,0,0,1,14.43,0
0,0.68,0,0,1.36,1.36,0,0,1,11.41,0
0,0.68,0,0,0,0.34,0,0,1,12.39,0
0,0,0,0,0,0,0,1.36,2,20.15,0
0,0,0,0,0,0,0,1.36,3,15.01,0
0,0,0,0,0,0,0,1.36,3,15.01,0
0,0,0,0,0,0,0,1.36,3,15.01,0
0,0,0,0,0,1.36,0,0,1,23.36,0
0,0,0,0,1.36,1.36,0,0,1,01.10,0
0,0,0,0,0,0,0,0,1,17.16,0
0,0,0,0,0,0,0,0.34,1,16.20,0
0,0,0,0,0,0,0,0.45,1,19.39,0
0.34,0,0,0,0,0,0,0,4,10.08,0
0,0,0,0,0,0,0,0,3,11.30,0
0,0,0,0,0,0,0,0,4,08.04,0
0,0,0,0,0,0,0,0,2,17.25,0
0,0,0,0,0,0,0,0,4,07.25,0
0,0,0,1.36,0,0,0,0,2,07.43,0
0,1.36,0,0,0,0,0,0,3,13.39,0
0,0,0,1.36,0,0,0,0,0,14.18,0
0,0,0,0,0,0,0,0,0,15.02,0
0,0,0,0,0,0,0,1.36,0,16.28,0
0,0,0,0,0,0,0,0,0,01.40,0
0,0,0,0,0,0,0,0,1,18.09,0
0,0,0,0,0,0,0,1.36,0,18.30,0
0,0,0,0,0,0,0,0,0,04.44,0
0,0,0,0,0,0,0,0,1,20.13,0
0,0,0,0,0,0,0,0,0,00.19,0
0,0,0,0,0,0,0,0,1,01.24,0
0,0,0,0,0,0,0,1.36,1,19.05,0
0,0,0,0,0,0,0,0,0,11.04,0
0,0,0,0,0,0,0,1.36,0,12.27,0
0,0,0,0,1.36,0,0,1.36,0,09.39,0
0,1.36,0,0,0,0.68,0,0,3,12.07,0
0,1.36,0,0,0,0,0,1.36,1,16.26,0
0,0,0,0,0,0,0,0,0,18.44,0
0,0,0,0,0,0.68,0,0,3,12.57,0
0,0,0,0,0,0.68,0,0,3,12.58,0
0,0.68,0,0,0,0,0,0,0,18.51,0
0,0,0,0,0,0,0,0,0,18.59,0
0,0,0,0,0,0,0,0,0,10.35,0
0,0,0,0,0,0,0,0,1,10.34,0
0,0,0,0,0,0,0,0,0,10.58,0
0,0,0,0,0,0,0,0,0,10.40,0
0,0,0,0,0,0,0,0,0,13.43,0
0,0,0,0,0,0.45,0,0,3,15.06,0
0,0,0,0,0,0,0,0,1,13.01,0
0,0,0,0,0,0,0,0.68,0,20.39,0
0,0,0,0,0,0,0,0,0,14.57,0
0,0,0,0,0,0,0,1.36,0,18.18,0
0,0,0,0,0,0.68,0,0,3,21.52,0
0,0,0,0,0,0,0,1.36,0,21.00,0
0,0,0,0,0,0,0,0,1,03.58,0
0,1.36,0,0,0,1.36,0,0,0,11.24,0
0,0,0,0,0,0,0,0,0,11.27,0
0,0,0,0,1.36,0,0,0,4,12.06,0
0,0,0,0,0,0,0,0,2,16.59,0
0,0,0,0,0,0,0,0,0,19.39,0
0,0,0,0,0,0,0,0,0,21.05,0
0,0,0,0,0,0,0,1.36,0,18.10,0
0,0,0,0,0,1.36,0,0,1,19.40,0
0,0,0,0,1.36,0,0,0,1,21.10,0
0,0,0,0,0,0,0,0,1,21.01,0
0,0,0,0,0,0,0,0,0,03.19,0
0,0,0,0,0,0,0,0,0,09.33,0
0,0,0,0,0,0,0,0,1,10.26,0
0,0,0,0,0,0,0,0,1,09.30,0
0,0,0,0,0,0,0,0,0,13.37,0
0,1.36,0,0,0,0,0,1.36,0,14.00,0
0,0,0,0,0,0,0,0,0,11.48,0
0,0,0,0,0,0,0,0,1,16.19,0
0,0,0,0,0,0,0,0,1,16.24,0
0,0,0,0,0,0,0,1.36,0,20.38,0
0,0,0,0,0,0,0,1.36,5,09.59,0
0,0,0,0,1.36,0,0,1.36,5,10.04,0
0,0,0,0,0,0,0,1.36,5,11.28,0
0,0,0,0,0,0,0,1.36,5,12.49,0
0,0,0,0,0,0,0,0.45,2,13.03,0
0,0,0,0,0,0,0,1.36,2,09.31,0
0,0,0,0,1.36,0,0,1.36,2,21.58,0
0,0,0,0,0,0,0,1.36,1,10.04,0
0,0,0,0,0,0,0,1.36,1,10.58,0
0,0,0,0,0,0,0,1.36,1,16.10,0
0,0,0,0,0,0,0,1.36,1,19.12,0
0,0,0,0,0,0,0,1.36,1,03.50,0
0,0,0,0,0,0,0,1.36,1,00.58,0
0,0,0,0,0.68,0,0,0.68,2,19.40,0
0,0,0,0,0,0,0,1.36,1,12.14,0
0,0,0,0,0,0,0,1.36,1,21.35,0
0,0,0,0,0,0,0,1.36,4,14.04,0
0,0,0,0,0,0,0,1.36,1,19.31,0
0,0,0,0,0,0,0,0,1,21.24,0
0,0,0,0,0,0,0,1.36,0,17.47,0
0.45,0,0,0,0,0,0,0,1,08.05,0
0,0,0,0,0,0,0,0,1,21.24,0
0,0,0,0,0,0,0,0,0,08.19,0
0,0,0,0,0,0.68,0,0,3,12.53,0
0,1.36,0,0,0,0,0,0,0,13.04,0
0,0,0,0,0,0,0,0,1,13.31,0
0,0,0,0,0,0,0,0,1,13.27,0
0,0,0,0,0,0,0,0,0,16.42,0
0,0,0,0,0,0.68,0,1.36,1,14.35,0
0,0,0,0,0,0,0,0,2,18.17,0
0,0,0,0,0,0,0,0,2,19.23,0
0,0,0,0,0,0,0,1.36,0,19.30,0
0,0,0,0,0,0,0,0,3,19.24,0
0,0,0,0,0,0,0,0,1,22.49,0
0,0,0,0,0,0,0,0,0,23.18,0
0,0,0,0,0,0,0,0,1,08.48,0
0,0,0,0,1.36,0,0,0,0,12.48,0
0,0,0,0,1.36,0,0,0,1,09.55,0
0,0,0,0,0,0,0,0,0,11.03,0
0,0,0,0,0,0.68,0,0,3,14.47,0
0,0,0,0,0,0,0,0,1,16.27,0
0,0,0,0,1.36,0,0,0,0,17.36,0
0,0,0,0,0,0,0,0,0,15.17,0
0,0,0,0,0,0,0,0.68,1,19.58,0
0,0,0,0,1.36,0,0,0,1,21.59,0
0,0,0,0,0,0,0,0,0,23.07,0
0,0,0,0,0,0,0,0,0,23.16,0
0,0,0,0,0,0,0,1.36,0,21.11,0
0,0,0,0,1.36,0.68,0,0,3,22.32,0
0,0,0,0,0,0,0,0,0,21.56,0
0,0,0,0,0,0,0,0,0,01.04,0
0,0,0,0,0,0,0,0,0,00.41,0
0,0,0,0,0,0,0,0,1,00.52,0
0,0,0,0,0,0,0,0,0,11.09,0
0,0,0,0,0,0,0,0,2,00.50,0
0,0,0,0,0,0,0,1.36,0,09.52,0
0,0,0,0,0,0,0,0,0,10.43,0
0,0,0,0,0,0,0,0,1,10.40,0
0,1.36,0,0,1.36,0,0,0,1,02.41,0
0,0,0,0,0,0,0,0,1,02.44,0
0,0,0,0,0,0,0,0,0,03.00,0
0,0,0,0,0,0,0,0,2,04.26,0
0,0,0,0,0,0,0,0,1,21.16,0
0,0,0,0,1.36,0,0,0,5,04.26,0
0,0,0,0,0,0,0,0,1,20.33,0
0,1.36,0,0,0,0,0,0,1,23.41,0
0.68,1.36,0,0,0,1.36,0,0,0,23.16,0
0,0,0,0,0,0,0,0,1,07.59,0
0.68,1.36,0,0,0,1.36,0,0,0,23.16,0
0.68,0,0,0,0,1.36,0,0,0,19.07,0
0,0,0,0,0,0,0,0,0,11.38,0
0,0,0,0,1.36,1.36,0,0,0,15.07,0
0,0,0,0,0,1.36,0,0,1,16.40,0
0,0,0,0,0,0,0,0,1,14.32,0
